,Unnamed: 0,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
107,"('AS14.02', datetime.date(2014, 4, 20))",1015.0,-57.0,47.0,185.61346090320828,175481.34300017357,421.0,78.0,65558.48699999967,76746.15100000004,18021.631,0.0,0.0,0.0,3780.164999999999,14911.538999999975,6410.049000000004,0.0,160.68200000000002,0.0
108,"('AS14.02', datetime.date(2014, 4, 21))",1026.0,-58.0,46.0,185.61346090320828,175481.34300017357,429.0,78.0,65558.48699999967,76746.15100000004,18021.631,0.0,0.0,0.0,3780.164999999999,14911.538999999975,6410.049000000004,0.0,160.68200000000002,0.0
109,"('AS14.02', datetime.date(2014, 4, 22))",1043.0,-62.0,45.0,185.76346090320828,175494.4230003357,444.0,80.0,65558.48699999967,76746.15100000004,18021.631,0.0,0.0,0.0,3780.164999999999,15018.425999999976,6410.049000000004,0.0,160.68200000000002,0.0
110,"('AS14.02', datetime.date(2014, 4, 23))",1054.0,-62.0,46.0,185.90631804606545,175494.4230003357,451.0,81.0,65558.48699999967,76746.15100000004,18021.631,0.0,0.0,0.0,3780.164999999999,15018.425999999976,6410.049000000004,0.0,160.68200000000002,0.0
111,"('AS14.02', datetime.date(2014, 4, 24))",1068.0,-63.0,45.0,185.9408008046861,175494.4230003357,451.0,81.0,65558.48699999967,76746.15100000004,18021.631,0.0,0.0,0.0,3780.164999999999,15018.425999999976,6410.049000000004,0.0,160.68200000000002,0.0
112,"('AS14.02', datetime.date(2014, 4, 25))",1077.0,-64.0,46.0,185.9408008046861,175494.4230003357,451.0,81.0,65558.48699999967,76746.15100000004,18021.631,0.0,0.0,0.0,3780.164999999999,15018.425999999976,6410.049000000004,0.0,160.68200000000002,0.0
113,"('AS14.02', datetime.date(2014, 3, 14))",0.0,0.0,0.0,0.0,1605.1650004386906,151.0,40.0,157.95299999999995,1025.0309999999995,160.458,0.0,0.0,0.0,223.087,28.631,0.0,0.0,0.0,0.0
114,"('AS14.02', datetime.date(2014, 3, 15))",0.0,0.0,0.0,0.0,6914.420001506805,158.0,40.0,2579.062,3223.734000000001,512.1519999999999,0.0,0.0,0.0,223.087,28.631,125.70000000000002,0.0,0.0,0.0
115,"('AS14.02', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,"('AS14.02', datetime.date(2014, 2, 18))",0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,"('AS14.02', datetime.date(2014, 2, 19))",0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,"('AS14.02', datetime.date(2014, 2, 20))",0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,"('AS14.02', datetime.date(2014, 2, 21))",0.0,0.0,0.0,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,"('AS14.02', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,"('AS14.02', datetime.date(2014, 2, 23))",0.0,0.0,0.0,0.0,0.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,"('AS14.02', datetime.date(2014, 2, 24))",0.0,0.0,0.0,0.0,0.0,36.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,"('AS14.02', datetime.date(2014, 2, 25))",0.0,0.0,0.0,0.0,0.0,45.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,"('AS14.02', datetime.date(2014, 2, 26))",0.0,0.0,0.0,0.0,0.0,48.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,"('AS14.02', datetime.date(2014, 2, 27))",0.0,0.0,0.0,0.0,0.0,57.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,"('AS14.02', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,66.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,"('AS14.02', datetime.date(2014, 3, 1))",0.0,0.0,0.0,0.0,0.0,69.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,"('AS14.02', datetime.date(2014, 3, 2))",0.0,0.0,0.0,0.0,0.0,70.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,"('AS14.02', datetime.date(2014, 3, 3))",0.0,0.0,0.0,0.0,0.0,74.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,"('AS14.02', datetime.date(2014, 3, 4))",0.0,0.0,0.0,0.0,0.0,83.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"('AS14.02', datetime.date(2014, 3, 5))",0.0,0.0,0.0,0.0,0.0,86.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"('AS14.02', datetime.date(2014, 3, 6))",0.0,0.0,0.0,0.0,0.0,98.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"('AS14.02', datetime.date(2014, 3, 7))",0.0,0.0,0.0,0.0,0.0,103.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,"('AS14.02', datetime.date(2014, 3, 8))",0.0,0.0,0.0,0.0,0.0,114.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,"('AS14.02', datetime.date(2014, 3, 9))",0.0,0.0,0.0,0.0,0.0,118.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,"('AS14.02', datetime.date(2014, 3, 10))",0.0,0.0,0.0,0.0,0.0,129.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,"('AS14.02', datetime.date(2014, 3, 11))",0.0,0.0,0.0,0.0,0.0,135.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,"('AS14.02', datetime.date(2014, 3, 12))",0.0,0.0,0.0,0.0,0.0,142.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,"('AS14.02', datetime.date(2014, 3, 13))",0.0,0.0,0.0,0.0,0.0,145.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,"('AS14.03', datetime.date(2014, 3, 21))",18.0,2.0,4.0,0.0,1664.9540009498596,115.0,32.0,168.05500000000004,1724.7390000000005,946.017,0.0,0.0,10.046,543.588,0.0,0.0,0.0,0.0,0.0
141,"('AS14.03', datetime.date(2014, 3, 22))",57.0,6.0,9.0,2.4880480123861197,4308.49100136757,123.0,33.0,650.1430000000004,2183.2340000000004,4861.541,0.0,0.0,10.046,632.804,0.0,168.54500000000002,0.0,4.35,0.0
142,"('AS14.03', datetime.date(2014, 3, 23))",98.0,5.0,15.0,4.893968773847201,9356.828001976011,124.0,34.0,1142.719,3686.356,6602.9320000000025,36.364,0.0,172.04399999999998,884.3329999999999,0.0,443.95,0.0,4.35,44.854
143,"('AS14.03', datetime.date(2014, 3, 24))",137.0,2.0,22.0,7.071734111964808,15604.87400150299,127.0,34.0,1234.9650000000004,5968.692000000004,10510.975000000006,141.581,0.0,297.369,1735.3499999999997,0.0,443.95,11.064,9.486,44.854
144,"('AS14.03', datetime.date(2014, 3, 25))",176.0,0.0,28.0,10.258172964528615,19395.986001729965,133.0,35.0,2279.4600000000005,7273.790000000004,11862.391,589.124,0.0,438.445,1868.98,0.0,443.95,58.388,38.329,44.854
145,"('AS14.03', datetime.date(2014, 3, 26))",209.0,2.0,32.0,12.445849791895917,23381.963000535965,134.0,35.0,2398.099,8568.579000000005,14218.264000000006,676.265,0.0,459.1289999999999,1941.66,0.0,456.79,66.037,38.329,44.854
146,"('AS14.03', datetime.date(2014, 3, 27))",240.0,3.0,34.0,14.922547880665457,26657.595002174377,137.0,36.0,2986.4350000000013,9500.241000000007,15872.021000000004,676.265,0.0,472.5659999999999,2001.692,0.0,456.79,66.037,55.819,44.854
147,"('AS14.03', datetime.date(2014, 3, 28))",272.0,1.0,40.0,17.434850792163058,29908.03700041771,140.0,36.0,3263.9610000000016,10441.120000000006,19223.812000000013,676.265,0.0,518.7719999999999,2248.0679999999998,0.0,456.79,129.824,62.864,44.854
148,"('AS14.03', datetime.date(2014, 3, 29))",315.0,0.0,48.0,21.35590689837067,32169.42800092697,140.0,37.0,3283.271000000001,10594.048000000006,21753.04000000001,725.636,0.0,518.7719999999999,2352.4929999999995,0.0,456.79,129.824,62.864,44.854
149,"('AS14.03', datetime.date(2014, 3, 30))",357.0,-1.0,53.0,25.14287334950428,35738.147000312805,141.0,37.0,3296.140000000001,11817.67100000001,23792.85400000001,725.636,0.0,545.0559999999999,2538.547,0.0,456.79,165.091,62.864,76.809
150,"('AS14.03', datetime.date(2014, 3, 31))",394.0,1.0,56.0,27.15007937979648,45136.39100027084,144.0,38.0,5341.136000000002,16230.35600000002,25492.32200000002,803.127,0.0,545.0559999999999,2637.3330000000005,0.0,456.79,165.091,68.024,76.809
151,"('AS14.03', datetime.date(2014, 4, 1))",432.0,3.0,58.0,29.488023543307943,48342.18499970436,146.0,38.0,5884.799000000001,16942.154000000028,27118.876000000026,861.7679999999999,0.0,607.5459999999999,2840.5670000000014,0.0,456.79,165.091,68.024,76.809
152,"('AS14.03', datetime.date(2014, 4, 2))",469.0,4.0,61.0,31.376538862193943,51706.42500042915,148.0,38.0,6738.997,17762.71200000003,29100.38000000003,927.207,0.0,626.245,2939.409000000001,0.0,510.935,165.091,68.024,76.809
153,"('AS14.03', datetime.date(2014, 4, 3))",508.0,4.0,66.0,33.383813767793555,54019.17100024223,149.0,38.0,26325.762999999995,18447.89600000002,31193.540000000037,999.31,0.0,626.245,3030.646000000001,0.0,510.935,185.283,97.221,76.809
154,"('AS14.03', datetime.date(2014, 4, 4))",547.0,5.0,73.0,35.47437121778379,57250.61499905586,149.0,41.0,26942.855999999992,19251.98700000001,32565.105000000032,1046.594,0.0,632.408,3933.316000000002,0.0,510.935,500.792,97.221,76.809
155,"('AS14.03', datetime.date(2014, 4, 5))",585.0,11.0,78.0,38.22064172089507,61103.27699804306,155.0,41.0,27205.915,20362.390999999992,34860.91900000004,1046.594,0.0,738.894,3994.178000000002,0.0,530.631,500.792,97.221,76.809
156,"('AS14.03', datetime.date(2014, 4, 6))",619.0,12.0,82.0,40.06317009254076,67131.82599663734,155.0,41.0,27216.978,21092.733999999982,39095.11900000002,1046.594,0.0,738.894,5018.771000000003,0.0,530.631,523.8860000000001,97.221,76.809
157,"('AS14.03', datetime.date(2014, 4, 7))",656.0,13.0,87.0,43.520704575477474,72167.47099637985,157.0,41.0,27812.989,22880.17899999999,41608.93100000001,1134.791,0.0,863.5749999999999,5090.853000000004,0.0,530.631,606.6500000000001,97.221,76.809
158,"('AS14.03', datetime.date(2014, 4, 8))",693.0,15.0,93.0,46.01264591064622,76643.3629963398,159.0,42.0,28686.518999999997,23563.542999999987,42916.568,1161.88,0.0,2358.439,5161.766000000003,0.0,530.631,617.7780000000001,97.221,76.809
159,"('AS14.03', datetime.date(2014, 4, 9))",732.0,18.0,98.0,48.22357950997154,78417.08499598503,159.0,42.0,28710.362,24327.407999999978,43900.92799999999,1193.6149999999998,0.0,2374.709,5236.186000000002,0.0,530.631,668.032,97.221,76.809
160,"('AS14.03', datetime.date(2014, 4, 10))",769.0,20.0,103.0,50.817173088736205,85435.34599733353,159.0,44.0,28814.051,26106.386999999973,46677.255999999965,1193.6149999999998,0.0,2379.926,5331.278000000001,13.22,530.631,2907.969,97.221,76.809
161,"('AS14.03', datetime.date(2014, 4, 11))",807.0,21.0,108.0,53.70168708725857,90419.26699662209,159.0,44.0,28916.209999999992,27805.284999999985,49805.74499999995,1210.7639999999997,0.0,2389.086,5685.370000000001,13.22,530.631,2936.312,101.734,76.809
162,"('AS14.03', datetime.date(2014, 4, 12))",830.0,22.0,111.0,56.75058330176939,92912.08499598505,165.0,44.0,48393.26900000001,28034.93299999998,61860.47099999994,1210.7639999999997,0.0,2389.086,6757.847000000002,13.22,530.631,2957.408,111.064,76.809
163,"('AS14.03', datetime.date(2014, 4, 13))",867.0,23.0,116.0,58.62588431375824,100664.63799476624,166.0,45.0,49784.73000000001,30425.984999999982,65078.40499999994,1210.7639999999997,0.0,3032.842000000001,11093.154000000002,13.22,530.631,2957.408,111.064,76.809
164,"('AS14.03', datetime.date(2014, 4, 14))",902.0,23.0,120.0,60.85539469098561,104895.08499503136,166.0,46.0,51592.808000000005,33997.201999999976,66231.0739999999,1238.9539999999995,0.0,3040.9150000000004,11151.162000000002,54.585,530.631,2968.634,128.36700000000002,76.809
165,"('AS14.03', datetime.date(2014, 4, 15))",940.0,24.0,124.0,63.724714655499,108859.86999320984,172.0,46.0,52319.30800000001,36242.504,68081.11599999989,1238.9539999999995,0.0,3046.9400000000005,11251.397000000004,54.585,530.631,2980.716,128.36700000000002,76.809
166,"('AS14.03', datetime.date(2014, 4, 16))",980.0,28.0,129.0,66.47915071665771,114194.43699336052,174.0,46.0,52563.547000000006,37696.805,71562.17999999989,1257.0669999999998,0.0,3080.126,11426.776999999996,54.585,530.631,3018.944,136.02900000000002,76.809
167,"('AS14.03', datetime.date(2014, 4, 17))",1009.0,29.0,132.0,69.85977262911453,119200.9429936409,178.0,48.0,54379.90699999999,39745.09100000001,72721.96499999988,1429.6429999999998,0.0,3080.126,11593.872999999992,54.585,530.631,3120.231,167.36000000000004,76.809
168,"('AS14.03', datetime.date(2014, 4, 18))",1039.0,29.0,136.0,71.63279861870035,125454.6799941063,184.0,48.0,56131.48499999997,40951.20399999999,77026.56199999989,1429.6429999999998,0.0,3263.97,11641.154999999995,54.585,530.631,3138.498,175.31400000000005,76.809
169,"('AS14.03', datetime.date(2014, 4, 19))",1078.0,32.0,140.0,76.63031326884598,126896.59799432756,188.0,49.0,56249.108999999975,42106.39299999999,77093.26699999989,1429.6429999999998,0.0,3263.97,11694.648999999994,54.585,599.665,3138.498,175.31400000000005,76.809
170,"('AS14.03', datetime.date(2014, 4, 20))",1108.0,33.0,144.0,80.15477656222072,130385.72499370576,191.0,51.0,56738.780999999966,43100.379000000015,78621.75499999998,1429.6429999999998,0.0,3263.97,11743.759999999997,54.585,626.2819999999999,3363.658,175.31400000000005,76.809
171,"('AS14.03', datetime.date(2014, 4, 21))",1145.0,34.0,149.0,80.65507588295924,136405.66299414635,194.0,51.0,57461.84099999997,43342.515000000014,82638.27900000001,1452.8369999999998,0.0,3263.97,13425.056999999992,54.585,793.501,3363.658,180.7750000000001,76.809
172,"('AS14.03', datetime.date(2014, 4, 22))",1183.0,36.0,153.0,82.883610630019,139899.0539944172,194.0,51.0,57587.934999999976,45149.01699999999,84980.664,1452.8369999999998,0.0,3303.518,13498.547999999992,54.585,793.501,3386.766,180.7750000000001,76.809
173,"('AS14.03', datetime.date(2014, 4, 23))",1218.0,39.0,157.0,85.7729638941049,144171.48199415207,194.0,52.0,57733.30899999997,46628.579,87374.40599999999,1611.9599999999998,0.0,3303.518,13557.074999999992,54.585,793.501,3410.922,180.7750000000001,76.809
174,"('AS14.03', datetime.date(2014, 4, 24))",1255.0,38.0,162.0,88.31699010777052,149065.08599448204,194.0,52.0,57848.98399999997,49443.72000000002,89122.51299999996,1664.314,0.0,3303.518,13716.088999999994,54.585,793.501,3428.361,180.7750000000001,76.809
175,"('AS14.03', datetime.date(2014, 4, 25))",1285.0,34.0,166.0,90.86501294506216,159928.80599427223,194.0,52.0,57891.10799999997,57375.69600000001,92455.4639999999,1707.6169999999995,0.0,3482.016,13773.712999999996,54.585,793.501,3482.862,190.94900000000007,76.809
176,"('AS14.03', datetime.date(2014, 4, 26))",1315.0,33.0,170.0,97.32442695308738,163417.8599936962,198.0,57.0,58334.39899999996,57962.13800000001,95192.49599999993,1707.6169999999995,0.0,3482.016,13863.758999999998,74.04,793.501,3482.862,190.94900000000007,76.809
177,"('AS14.03', datetime.date(2014, 4, 27))",1353.0,26.0,175.0,98.89767667530094,168708.79699277878,198.0,57.0,58343.33899999996,58838.361,102574.51699999988,1707.6169999999995,0.0,3482.016,16298.042999999998,74.04,1334.433,3539.212,190.94900000000007,76.809
178,"('AS14.03', datetime.date(2014, 4, 28))",1388.0,19.0,180.0,100.88076044348814,172074.0169928074,199.0,57.0,58461.54799999998,61690.55100000001,106072.03899999984,1735.7339999999997,0.0,3482.016,16345.762999999995,81.91600000000001,1334.433,3555.704,204.18700000000007,76.809
179,"('AS14.03', datetime.date(2014, 4, 29))",1424.0,16.0,185.0,103.72946080088585,175743.93199157715,199.0,57.0,58482.326999999976,63483.163999999975,107079.36199999986,2215.228,0.0,3488.5219999999995,16412.411999999993,81.91600000000001,1334.433,3568.7609999999995,204.18700000000007,76.809
180,"('AS14.03', datetime.date(2014, 4, 30))",1459.0,10.0,190.0,105.8820745807826,179841.9049906731,199.0,57.0,58673.41499999998,65346.858999999975,109086.0559999999,2215.228,0.0,3488.5219999999995,16497.618999999995,81.91600000000001,1334.433,3610.261,220.45700000000008,76.809
181,"('AS14.03', datetime.date(2014, 5, 1))",1495.0,6.0,195.0,109.15540661099442,183586.8649907112,200.0,57.0,60497.79199999999,66429.98499999997,112112.70699999992,2215.228,0.0,3549.688,16577.745999999992,81.91600000000001,1446.6729999999998,3610.261,232.6550000000001,76.809
182,"('AS14.03', datetime.date(2014, 5, 2))",1533.0,0.0,202.0,112.38045275566886,190218.03899097443,210.0,58.0,60772.507000000005,67532.31099999996,116211.70399999988,2258.452,0.0,3549.688,17291.72399999999,81.91600000000001,1496.3459999999998,3610.261,261.5570000000001,76.809
183,"('AS14.03', datetime.date(2014, 5, 3))",1564.0,-2.0,207.0,115.71450711014008,197650.3389911652,215.0,58.0,61322.98600000001,68456.41899999992,119541.99499999984,2258.452,0.0,3549.688,17345.86499999999,81.91600000000001,1568.8549999999998,3625.407,272.89900000000006,76.809
184,"('AS14.03', datetime.date(2014, 5, 4))",1601.0,-8.0,211.0,117.30240486970035,200698.52799153328,219.0,58.0,61403.62000000001,68648.56499999989,122234.8339999998,2258.452,0.0,3549.688,17383.624999999993,81.91600000000001,1568.8549999999998,3666.823,272.89900000000006,76.809
185,"('AS14.03', datetime.date(2014, 5, 5))",1630.0,-12.0,215.0,119.73077299102982,203952.03799128527,221.0,59.0,61528.264,69595.00299999988,123870.5089999998,2271.695,0.0,3549.688,17632.87399999999,81.91600000000001,1699.3369999999998,3807.412,279.05400000000003,76.809
186,"('AS14.03', datetime.date(2014, 5, 7))",1676.0,-16.0,221.0,124.07200814752562,209249.75599074364,223.0,59.0,62816.402999999984,71902.68399999988,125507.31599999976,2271.695,0.0,3578.4949999999994,17892.82299999999,81.91600000000001,1699.3369999999998,3856.859,279.05400000000003,76.809
187,"('AS14.03', datetime.date(2014, 5, 6))",1630.0,-12.0,215.0,121.80519959300862,205738.23599028587,223.0,59.0,62096.72199999999,70575.45299999988,124322.3179999998,2271.695,0.0,3564.59,17632.87399999999,81.91600000000001,1699.3369999999998,3819.473,279.05400000000003,76.809
188,"('AS14.03', datetime.date(2014, 5, 8))",1676.0,-16.0,221.0,124.07200814752562,209249.75599074364,223.0,59.0,62816.402999999984,71902.68399999988,125507.31599999976,2271.695,0.0,3578.4949999999994,17892.82299999999,81.91600000000001,1699.3369999999998,3856.859,279.05400000000003,76.809
189,"('AS14.03', datetime.date(2014, 2, 18))",0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,"('AS14.03', datetime.date(2014, 2, 19))",0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,"('AS14.03', datetime.date(2014, 2, 20))",0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,"('AS14.03', datetime.date(2014, 2, 21))",0.0,0.0,0.0,0.0,0.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,"('AS14.03', datetime.date(2014, 2, 22))",0.0,0.0,0.0,0.0,0.0,31.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,"('AS14.03', datetime.date(2014, 2, 23))",0.0,0.0,0.0,0.0,0.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,"('AS14.03', datetime.date(2014, 2, 24))",0.0,0.0,0.0,0.0,0.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,"('AS14.03', datetime.date(2014, 2, 27))",0.0,0.0,0.0,0.0,0.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,"('AS14.03', datetime.date(2014, 2, 28))",0.0,0.0,0.0,0.0,0.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,"('AS14.03', datetime.date(2014, 3, 1))",0.0,0.0,0.0,0.0,0.0,44.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,"('AS14.03', datetime.date(2014, 3, 2))",0.0,0.0,0.0,0.0,0.0,46.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,"('AS14.03', datetime.date(2014, 3, 3))",0.0,0.0,0.0,0.0,0.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,"('AS14.03', datetime.date(2014, 3, 5))",0.0,0.0,0.0,0.0,0.0,48.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,"('AS14.03', datetime.date(2014, 3, 7))",0.0,0.0,0.0,0.0,0.0,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,"('AS14.03', datetime.date(2014, 3, 8))",0.0,0.0,0.0,0.0,0.0,52.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,"('AS14.03', datetime.date(2014, 3, 10))",0.0,0.0,0.0,0.0,0.0,56.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,"('AS14.03', datetime.date(2014, 3, 11))",0.0,0.0,0.0,0.0,0.0,59.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,"('AS14.03', datetime.date(2014, 3, 13))",0.0,0.0,0.0,0.0,0.0,62.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,"('AS14.03', datetime.date(2014, 3, 14))",0.0,0.0,0.0,0.0,0.0,84.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,"('AS14.03', datetime.date(2014, 3, 15))",0.0,0.0,0.0,0.0,0.0,89.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,"('AS14.03', datetime.date(2014, 3, 16))",0.0,0.0,0.0,0.0,0.0,91.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,"('AS14.03', datetime.date(2014, 3, 17))",0.0,0.0,0.0,0.0,0.0,96.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,"('AS14.03', datetime.date(2014, 3, 18))",0.0,0.0,0.0,0.0,0.0,97.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,"('AS14.03', datetime.date(2014, 3, 19))",0.0,0.0,0.0,0.0,0.0,99.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,"('AS14.03', datetime.date(2014, 3, 20))",0.0,0.0,0.0,0.0,0.0,110.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,"('AS14.03', datetime.date(2014, 2, 17))",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
