date,id,batch,mood,mood_count,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather
18/04/2014,AS14.25,0,6.25,4,-0.25,0,0.07372682,11757.936,4,14,3726.79,7995.14,0,0,10.035,0,228.335,606.196,157.3,0,0,0
19/04/2014,AS14.25,0,7.5,4,-0.75,0,0.156112305,6101.409001,6,0,627.551,3223.56,0,0,142.374,25.15,646.583,1435.349,0,0,0,0
20/04/2014,AS14.25,0,6.8,5,0,0,0.027631579,6041.115001,3,0,1530.109,3986.515,0,0,62.141,0,126.14,244.9,37.179,0,0,52.599
21/04/2014,AS14.25,0,7.4,5,-0.4,0.8,0.090625,9379.376,6,10,1965.809,3506.883,0,0,327.173,0,190.284,2952.833,710.234,0,0,51.555
22/04/2014,AS14.25,0,8.25,4,0.25,1,0.127701652,8745.527821,9,0,1414.447856,5716.108,0,0,18.07,90.801,227.819,277.755,45.257,0,0,0
23/04/2014,AS14.25,0,6.5,4,-0.5,0,0.075938361,8629.494999,4,4,1844.472,4852.758,0,0,0,62.699,141.418,1772.123,0,0,0,9.127
24/04/2014,AS14.25,0,6,5,-1.2,0,0.085763889,9902.590001,7,0,2421.522,7469.537,0,0,125.654,0,122.705,664.874,629.148,0,0,41.297
25/04/2014,AS14.25,0,6.25,4,-0.25,-0.25,0.055208333,7663.566999,2,0,1773.287,3768.167,1186.037,0,1137.587,2.012,96.91,86.349,0,0,0,89.212
26/04/2014,AS14.25,0,7,4,0.5,1,0.17103566,7433.591,6,0,1286.266,3882.575,0,0,0,0,64.717,2552.732,0,0,0,0
27/04/2014,AS14.25,0,7.4,5,0,0.8,0.022195734,3357.769001,1,0,496.572,2359.354,0,187.268,245.612,10.159,103.794,0,0,50.439,0,0
28/04/2014,AS14.25,0,7.2,5,0,0.4,0.121317694,13320.089,12,4,2788.647,9636.67,312.591,0,550.979,2.007,473.038,4.081,45.408,0,0,28.181
29/04/2014,AS14.25,0,6,5,-1.2,-0.6,0.082963154,10995,10,10,2111.729,7283.239,690.371,0,436.248,0,289.267,625.513,14.916,0,0,17.795
30/04/2014,AS14.25,0,6.2,5,0.8,-0.4,0.108529515,9745.11882,5,2,1699.223856,7636.274,283.013,0,0,0,250.056,0,143.37,0,0,5.067
01/05/2014,AS14.25,0,7,5,-1,0.4,0.087122707,11765.465,20,0,1981.577,6950.956,0,0,0,178.414,248.208,2177.511,208.069,0,0,15.079
02/05/2014,AS14.25,0,6.5,4,-0.75,0,0.137609649,6310.169,11,2,2008.442,4310.322,0,0,171.17,9.071,163.991,263.197,388.273,0,0,0
03/05/2014,AS14.25,0,6.4,5,-0.25,0,0.059259259,7372.259821,3,0,885.2268564,4909.918,338.399,31.148,78.087,0,115.803,2120.875,0,0,0,0
04/05/2014,AS14.25,0,7.2,5,1,0.6,0.10376954,8047.489998,3,1,1206.326,3203.425,2715.551,0,978.279,0,266.05,0,1343.817,0,0,41.287
05/05/2014,AS14.25,0,6.666666667,3,-1,0,0.071684794,7311.231,9,0,1496.49,5100.812,0,0,197.199,276.685,36.412,141.978,0,0,0,16.079
06/05/2014,AS14.25,0,6,0,0,0,0.08124713,14170.806,0,0,1489.333,6236.372,1379.271,0,829.67,101.564,517.403,1093.436,113.982,2403.134,0,52.234
07/05/2014,AS14.25,0,6.8,5,-0.4,0,0.07011425,9918.566999,0,1,1179.974,5419.953,1113.123,40.457,1922.369,7.066,228.986,0,0,0,0,6.024
08/05/2014,AS14.25,0,7,2,0,0.5,0.052083333,2924.585999,0,0,822.101,1095.098,174.541,0,376.454,0,126.869,518.437,103.713,0,0,13.111
13/04/2014,AS14.26,0,7,5,-0.2,0,0.068216172,6149.781,0,0,627.954,734.802,189.519,0,0,0,91.954,4758.654,0,0,0,3.024
14/04/2014,AS14.26,0,7.4,5,0.4,0.4,0.06502445,6125.11,2,0,1143.794,1084.797,174.296,0,0,0,46.363,3623.094,0,0,0,50.385
15/04/2014,AS14.26,0,6.8,5,0.2,0.4,0.100203061,6659.65282,0,4,2653.229,612.097,0,0,0,132.979,57.402,5401.366,0,0,0,0
16/04/2014,AS14.26,0,6.8,5,0.2,0.2,0.085895191,3527.117001,1,1,513.9739282,447.612,0,0,0,0,65.404,2437.171,0,149.882,0,0
17/04/2014,AS14.26,0,6,5,0,-0.2,0.081515919,6102.278001,0,0,1579.401,2294.683,0,0,0,0,42.265,2635.341,107.875,0,0,0
18/04/2014,AS14.26,0,7.2,5,0.6,0.8,0.076883948,8066.975822,0,7,1387.048856,3182.322,0,0,0,0,53.724,6203.246,0,0,0,0
19/04/2014,AS14.26,0,8,5,1,1,0.215784476,3189.776001,0,0,877.1658564,1058.353,0,0,0,0,42.46,1653.397,0,0,0,0
20/04/2014,AS14.26,0,8,5,0.6,1,0.032867157,4638.334821,0,0,367.645,871.69,64.279,0,0,0,63.454,5737.269,0,0,23.082,0
21/04/2014,AS14.26,0,6.4,5,-0.2,0,0.093981201,7717.239001,0,0,840.72,2112.142,190.543,0,0,0,42.427,4547.481,0,0,22.112,0
22/04/2014,AS14.26,0,7.25,4,0.5,1,0.107225842,7584.154002,0,0,3034.808928,2633.366,0,0,0,0,46.251,2340.111,0,2.009,0,6.219
23/04/2014,AS14.26,0,6.2,5,0.2,0.2,0.09609129,6572.150001,1,1,1518.024,1454.579,11.107,0,0,0,61.819,3509.613,0,0,0,12.223
24/04/2014,AS14.26,0,5.8,5,0,-0.4,0.07687226,7454.101001,2,0,1127.449928,3682.128,66.465,0,0,0,39.663,2454.664,0,306.755,0,37.258
25/04/2014,AS14.26,0,6.6,5,0.2,0.4,0.11031264,9746.304001,1,0,3582.748856,4275.539,44.366,0,0,0,53.707,3817.544,137.239,0,0,103.807
26/04/2014,AS14.26,0,8,5,1,1,0.284122698,6004.028,3,0,809.604,3281.12,55.83,0,0,0,33.732,1711.94,118.686,0,0,0
27/04/2014,AS14.26,0,7.8,5,0.8,0.8,0.078777149,2349.394001,4,2,681.359,534.269,77.526,0,0,0,57.582,874.058,97.476,0,0,25.162
28/04/2014,AS14.26,0,8,5,1,1,0.160014006,5659.507998,4,0,670.424,2553.024,241.695,0,0,0,42.468,2122.478,0,0,26.402,0
29/04/2014,AS14.26,0,6.6,5,0.6,0.4,0.097459803,4524.966002,0,0,1348.764,1083.662,0,0,0,0,58.754,2277.535,0,0,0,59.313
30/04/2014,AS14.26,0,6.2,5,-0.2,0.2,0.084027778,7556.272999,0,0,1069.053,4156.633,37.577,0,0,0,45.78,2243.536,0,0,0,0
01/05/2014,AS14.26,0,6.8,5,0,0.4,0.11682423,5536.598,5,0,2948.324,1135.013,0,0,0,0,35.331,1767.848,0,0,0,0
02/05/2014,AS14.26,0,7.2,5,0.2,0.8,0.143028745,4744.676001,0,0,733.06,1681.137,306.82,0,0,0,50.54,2182.296,72.414,424.117,0,12.076
03/05/2014,AS14.26,0,7.8,5,0,0.8,0.046457482,3909.751001,3,0,1215.653,1089.118,50.564,0,0,0,45.589,3490.629,0,0,0,0
04/05/2014,AS14.26,0,7.4,5,-0.2,0.4,0.017517786,4421.831,0,0,418.308,382.458,77.555,0,0,0,56.359,3486.181,0,0,0,0
05/05/2014,AS14.26,0,6.5,4,0.25,0.25,0.099282411,4018.603,0,3,884.458,551.786,49.334,0,0,0,30.449,2500.63,0,0,0,0
06/05/2014,AS14.26,0,6,0,0,0,0.050141243,6861.393001,1,1,890.806,475.491,137.375,0,0,0,0,5255.513,0,114.715,0,0
07/05/2014,AS14.26,0,6.8,5,0,0.4,0.091315031,2567.528,2,0,667.753,454.499,0,0,0,0,31.337,1409.081,0,3.16,0,0
08/05/2014,AS14.26,0,6.6,5,-0.2,0.4,0.105632062,9094.683,0,0,3086.972928,2487.484,1168.661,0,0,0,35.558,1607.703,0,990.928,0,77.722
09/05/2014,AS14.26,0,6.8,5,0.2,0.6,0.113150281,6129.50282,0,0,1370.904928,2662.147,439.691,0,0,0,64.459,3528.01,0,97.568,30.225,26.515
10/05/2014,AS14.26,0,8,5,0.6,1,0.071020075,3764.201821,7,1,1005.739,1520.231,0,0,0,0,55.179,3441.312,0,0,0,77.206
11/05/2014,AS14.26,0,6.2,5,0.4,0,0.073304739,5422.554001,5,1,1899.607928,2786.466,9.052,0,0,0,43.603,1261.893,70.547,0,0,20.033
12/05/2014,AS14.26,0,6.4,5,0,0.4,0.01535374,8348.150001,0,0,1259.464928,3746.153,326.994,0,0,0,31.537,2868.964,0,122.736,24.091,0
13/05/2014,AS14.26,0,7,5,0.4,0.6,0.129871835,7440.571,0,0,3945.414928,2319.525,41.431,0,0,0,33.696,2278.385,0,2.008,0,0
14/05/2014,AS14.26,0,6,5,0,0,0.092498348,4245.376,1,2,752.2659282,2376.884,40.643,0,0,0,33.237,1155.347,0,0,0,0
15/05/2014,AS14.26,0,6.4,5,0.2,0.2,0.141308297,10180.73982,0,0,1464.056,8952.588,124.086,0,0,0,29.367,2429.007,70.374,0,24.071,0
16/05/2014,AS14.26,0,7.4,5,0.6,0.8,0.107086579,9174.194,2,0,2902.587,4533.666,95.791,0,0,0,39.31,2874.238,0,0,24.199,0
17/05/2014,AS14.26,0,7.4,5,0.5,0.5,0.133426704,4837.187001,3,0,1027.73,1690.919,271.807,0,0,0,39.566,2180.738,54.498,0,0,0
18/05/2014,AS14.26,0,7.2,5,0.4,0.8,0.094367122,6905.076999,2,0,1073.305,1995.656,143.463,0,0,0,44.459,3086.469,0,878.506,26.175,0
19/05/2014,AS14.26,0,7.4,5,-0.4,1,0.074980416,5976.551,2,0,665.474,1663.259,117.722,0,0,0,46.23,3481.331,0,0,0,0
20/05/2014,AS14.26,0,7.6,5,-0.4,0.8,0.11844071,8411.168822,0,0,1432.376,2015.69,154.932,0,0,0,40.161,6976.95,106.591,103.927,0,0
21/05/2014,AS14.26,0,7,5,0.2,0.8,0.128770089,4179.688,5,0,680.776,1597.778,74.708,0,0,0,41.678,1774.084,0,0,0,8.031
22/05/2014,AS14.26,0,6.6,5,-0.2,0.4,0.143475724,7370.643998,1,0,2613.795,2025.722,92.818,0,0,0,30.514,2650.213,0,0,24.179,8.066
23/05/2014,AS14.26,0,6.2,5,0.2,0,0.104034603,5323.316,2,0,2374.95,2416.018,0,0,0,0,36.383,1301.814,54.423,0,0,0
24/05/2014,AS14.26,0,7.6,5,-0.2,1,0.138810683,7953.688001,2,0,1882.163,2767.088,181.459,0,0,0,623.762,2794.368,162.437,0,23.201,0
25/05/2014,AS14.26,0,8,4,-0.5,1,0.129498162,8241.523999,1,0,2014.528928,2490.478,202.232,0,0,0,39.424,2637.263,72.582,0,0,0
26/05/2014,AS14.26,0,7.2,5,0.2,1,0.054653893,7007.025999,2,0,1379.55,2083.561,294.056,0,0,0,55.459,3128.366,0,0,0,98.808
27/05/2014,AS14.26,0,5.8,5,0,-0.2,0.027135702,8511.273,0,0,1773.936928,2992.702,246.942,0,0,0,33.33,3955.803,0,51.333,27.128,131.164
28/05/2014,AS14.26,0,5.4,5,0.6,-0.4,0.079299174,8557.318822,1,0,2066.117928,3292.135,506.633,0,0,0,59.297,5194.727,136.843,0,0,184.321
29/05/2014,AS14.26,0,7.4,5,0,0.8,0.028571429,194.8409998,0,0,21.747,150.448,0,0,0,0,7.049,0,0,0,0,0
30/05/2014,AS14.26,0,6.4,5,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/04/2014,AS14.27,0,7.4,5,-0.4,0.6,0.078819444,3268.673,1,1,769.308,921.003,0,0,333.024,0,160.24,1084.116,0,0,0,0
04/04/2014,AS14.27,0,7,5,1,0.2,0.139242888,2669.067,3,5,1759.155,732.123,0,0,421.726,0,120.408,828.336,106.467,0,0,0
05/04/2014,AS14.27,0,7.4,5,-0.2,0.6,0.051388889,5887.944998,1,1,1794.515,2324.972,0,0,210.256,0,77.463,2323.352,0,0,19.125,0
06/04/2014,AS14.27,0,7,5,-1,0.2,0.080902778,4060.829999,3,2,968.426,2075.192,0,0,136.404,48.857,63.426,1004.3,116.07,0,0,25.474
07/04/2014,AS14.27,0,7.6,5,1,0.8,0.084375,4268.787999,0,0,690.937,2670.446,0,0,121.23,0,69.964,656.997,58.36,0,0,0
08/04/2014,AS14.27,0,7.6,5,-0.6,0.8,0.071180556,2996.427,0,0,1083.481,1193.049,0,0,255.912,0,157.368,756.178,180.676,0,0,0
09/04/2014,AS14.27,0,7,5,0.4,0.8,0.112152778,5062.947001,0,0,773.605,2828.066,0,0,96.431,0,254.451,921.989,187.411,0,0,0
10/04/2014,AS14.27,0,7.4,5,-0.2,0.4,0.125,3914.551,0,4,1097.353,1929.759,0,0,219.773,0,73.634,770.102,120.381,0,1.004,0
11/04/2014,AS14.27,0,5.8,5,0.4,-0.6,0.085763889,2744.952001,1,0,683.657,712.525,0,0,114.861,0,46.374,1186.72,0,0,0,0
12/04/2014,AS14.27,0,7,4,0.25,0.5,0.077131226,3724.441001,3,1,664.5899282,1614.301,0,0,148.916,0,47.09,1255.997,0,0,0,0
13/04/2014,AS14.27,0,8.75,4,0.5,1.5,0.137176724,2255.399,2,1,636.07,751.391,0,0,30.042,0,74.851,762.478,0,0,0,0
14/04/2014,AS14.27,0,7.6,5,-0.8,0.8,0.080902778,1172.436999,0,0,472.518,497.537,0,0,69.951,0,63.226,39.278,0,0,0,29.347
15/04/2014,AS14.27,0,7.2,5,-0.6,0.6,0.090269169,4384.616,0,0,746.26,2107.479,0,0,141.707,0,87.431,1089.749,294.215,0,0,0
16/04/2014,AS14.27,0,7.8,5,-1.4,1,0.118181022,6687.849001,0,0,927.055,2641.498,0,0,113.076,0,102.046,849.533,2053.753,0,0,0
17/04/2014,AS14.27,0,7.6,5,0.2,0.8,0.101053338,5559.077999,2,0,828.0279282,1326.581,0,0,112.246,0,107.089,947.82,2643.791,0,0,0
18/04/2014,AS14.27,0,8.6,5,0,1.4,0.115972222,2629.149,6,0,765.478,1006.05,0,0,36.261,0,54.524,558.164,207.497,0,0,0
19/04/2014,AS14.27,0,7.5,4,-0.25,0.5,0.054989496,3839.721998,0,0,502.782,3045.963,0,0,275.675,0,82.523,1525.018,0,0,0,0
20/04/2014,AS14.27,0,7.2,5,-0.4,0.6,0.180902778,5281.929001,3,0,1382.924928,2502.717,0,0,209.75,0,73.832,1123.832,0,0,0,0
21/04/2014,AS14.27,0,6.8,5,0,0.2,0.078125,3559.21,1,1,617.795,1638.866,0,0,104.593,0,56.626,844.478,201.699,0,0,96.973
22/04/2014,AS14.27,0,7.8,5,-1,0.8,0.097000467,4648.677,6,5,842.593,1461.438,0,0,425.105,0,63.215,749.844,1105.494,0,0,0
23/04/2014,AS14.27,0,8,5,0,0.8,0.071381428,2928.19,1,0,475.262,1228.441,0,0,269.136,0,63.318,811.373,80.125,0,0,0
24/04/2014,AS14.27,0,7.6,5,0.6,0.6,0.087243231,3963.487999,6,0,1329.649,1758.474,0,0,120.096,0,85.748,642.196,324.272,0,0,0
25/04/2014,AS14.27,0,7.6,5,1.2,0.6,0.139971405,3674.508,4,0,910.81,1550.715,0,0,165.071,0,431.274,583.658,0,0,1.003,30.761
26/04/2014,AS14.27,0,9.333333333,3,0.666666667,1.666666667,0.361805556,5011.954,18,0,2015.045,1612.08,0,0,0,0,255.207,481.265,683.807,0,0,60.371
27/04/2014,AS14.27,0,8,5,0.4,0.8,0.125192264,7318.191001,5,0,1196.491,3704.344,0,0,42.379,0,64.399,2416.77,79.704,0,0,0
28/04/2014,AS14.27,0,7.8,5,0.2,0.8,0.131597222,4951.211998,4,0,820.012,1259.674,0,0,117.504,0,220.174,1771.357,761.652,0,0,0
29/04/2014,AS14.27,0,7.2,5,-1.2,0.4,0.0875,3786.974001,3,0,819.055,940.728,0,0,177.047,0,100.953,1748.343,0,0,0,0
30/04/2014,AS14.27,0,6.6,5,1.2,0.4,0.088912835,7174.952001,1,0,1224.723,3075.323,251.452,0,157.319,0,72.77,2420.881,0,0,0,0
01/05/2014,AS14.27,0,7.6,5,0.4,0.8,0.112392241,4822.044001,1,0,927.537,2234.236,162.572,0,385.637,0,53.544,743.749,313.704,0,0,0
02/05/2014,AS14.27,0,7.2,5,-1,0.6,0.119444444,3539.578999,1,0,817.761,1838.68,0,0,256.453,0,91.004,534.575,0,0,0,0
03/05/2014,AS14.27,0,6.4,5,1.2,0,0.090625,4976.420999,2,0,812.469,3407.885,0,0,0,0,51.279,484.907,213.976,0,0,0
04/05/2014,AS14.27,0,7.4,5,-0.2,0.6,0.086540033,5895.115,0,0,834.8129282,2716.763,0,0,52.266,0,71.264,2222.516,0,0,0,0
05/05/2014,AS14.27,0,7.666666667,3,0,0.666666667,0.164324757,6067.894999,0,0,1198.807,2571.92,0,0,134.515,0,29.505,1162.301,0,0,0,0
06/05/2014,AS14.27,0,6,0,0,0,0.097916667,4865.127001,1,0,808.828,3622.312,0,0,48.879,0,6.064,377.746,0,0,0,0
07/05/2014,AS14.27,0,7.8,5,0.6,0.8,0.101940333,3210.025,3,4,1373.641,1971.669,0,0,22.092,0,49.686,128.306,0,0,0,0
08/05/2014,AS14.27,0,7,5,0.6,0.2,0.07134818,4071.97,1,0,650.085,2697.733,0,0,147.359,0,45.333,532.829,0,0,0,0
09/05/2014,AS14.27,0,6.4,5,1.2,-0.2,0.099305556,5272.585998,5,4,1550.067,2408.672,0,0,83.545,0,50.701,1155.457,0,0,0,23.144
10/05/2014,AS14.27,0,6.6,5,0.6,0,0.10075431,4957.294,2,0,1188.42,2582.842,0,0,78.401,0,53.631,836.584,28.979,0,0,77.999
11/05/2014,AS14.27,0,7,5,1.4,0.4,0.076208188,9192.120999,4,0,1236.296,3864.175,0,0,0,0,42.256,946.185,0,0,0,303.357
12/05/2014,AS14.27,0,7.8,5,0,1,0.10003592,3443.182002,2,0,723.066,1799.527,0,0,93.762,0,55.589,741.064,0,0,0,31.067
13/05/2014,AS14.27,0,6.8,5,0.8,0.4,0.070833333,4063.568,3,3,1072.947,2083.405,0,0,14.079,0,47.344,844.808,0,0,0,0
14/05/2014,AS14.27,0,7.5,4,1,0.75,0.088333333,2112.754,0,0,366.488,1257.21,0,0,0,0,24.139,464.584,0,0,0,0
15/05/2014,AS14.27,0,7,2,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/04/2014,AS14.28,0,7.5,4,0,0,0.12660998,8599.743999,2,0,3753.811,3027.919,11.341,72.653,456.729,0,110.383,2115.055,350.225,0,0,0
02/04/2014,AS14.28,0,6.8,5,-0.2,0.4,0.043215677,11887.37,2,0,2318.685,2724.062,884.173,274.499,63.557,0,104.937,3621.688,160.134,0,580.748,45.055
03/04/2014,AS14.28,0,8,5,0,1.25,0.151113051,9165.401001,0,0,3171.599928,2876.201,1003.647,37.822,0,0,83.416,2340.787,153.465,0,0,87.685
04/04/2014,AS14.28,0,5.75,4,-0.5,0,0.124905946,13760.366,3,0,2336.921928,5675.671,495.668,34.124,194.184,0,106.344,2740.811,236.293,11.044,163.924,57.53
05/04/2014,AS14.28,0,7.6,5,-0.8,0.8,0.027859791,7930.456998,0,0,2074.759,1473.532,414.386,0,304.83,0,88.969,2144.604,0,8.355,545.14,5.05
06/04/2014,AS14.28,0,7.2,5,-0.6,0.6,0.012253037,5941.963,0,0,886.498,1031.141,334.148,0,0,0,50.495,2795.492,0,21.088,0,0
07/04/2014,AS14.28,0,8,5,0.2,1.25,0.111666979,9471.533822,0,0,1909.617928,2729.308,1081.947,23.638,170.601,0,65.002,3634.215,305.136,0,0,100.141
08/04/2014,AS14.28,0,7.8,5,-0.2,1,0.09885042,7366.385003,0,0,4047.043928,3201.299,0,0,74.429,0,57.39,1976.012,120.949,19.103,0,54.055
09/04/2014,AS14.28,0,7,2,-1,1,0.243846871,6907.849641,0,1,2656.331,2147.744,230.748,93.374,4.021,0,214.173,1667.569,0,0,6.101,0
10/04/2014,AS14.28,0,7,4,-1,0.5,0.223848427,8174.054998,0,0,2712.167928,2599.008,901.585,38.558,108.076,0,68.916,1479.618,692.413,0,3.012,0
11/04/2014,AS14.28,0,7.4,5,-0.6,0,0.333230581,11344.33964,10,8,3681.911,5391.554,136.636,130.212,0,0,122.259,1602.845,1441.197,0,12.924,10.104
12/04/2014,AS14.28,0,7.8,5,-0.75,1.25,0.037192556,11483.372,0,0,3001.044,3099.481,471.004,46.519,986.146,0,73.032,3307.002,0,50.387,960.437,42.271
13/04/2014,AS14.28,0,7.2,5,-0.6,0.75,0.042424977,9758.656002,2,0,1807.876,3783.596,258.271,0,378.55,0,49.888,2498.357,0,30.054,153.529,106.859
14/04/2014,AS14.28,0,6.8,5,-1,0.5,0.1061196,10881.651,0,1,2995.595928,5093.312,38.197,45.421,94.11,0,58.638,1918.339,7.27,0,327.859,66.258
15/04/2014,AS14.28,0,6.8,5,-0.2,0.4,0.117258575,9848.605,0,0,3396.787,3102.189,0,153.303,943.384,0,104.314,3156.292,0,0,2.097,43.824
16/04/2014,AS14.28,0,6.2,5,0.6,-0.4,0.035892326,10166.239,0,0,2715.204928,3213.133,1455.42,76.496,4.053,0,55.218,3582.524,0,0,0,79.236
17/04/2014,AS14.28,0,7.8,5,-0.5,0.75,0.107937415,9490.893999,2,0,2333.571,2112.354,689.76,31.242,158.831,0,63.008,3298.566,0,21.632,0,0
18/04/2014,AS14.28,0,5.8,5,-0.2,0,0.03475108,10498.708,0,0,2534.024,2410.253,233.807,204.442,974.711,0,51.486,1592.889,143.316,9.035,1304.114,71.178
19/04/2014,AS14.28,0,6.75,4,-0.5,0.333333333,0.020545114,6235.213,1,0,976.055,816.547,284.044,24.537,0,0,48.751,2019.869,202.421,18.08,1162.082,22.188
20/04/2014,AS14.28,0,7.8,5,-0.4,1,0.031283807,5530.367001,0,0,821.747,172.104,278.965,0,211.4,0,46.487,1985.29,0,0,781.87,0
21/04/2014,AS14.28,0,8,5,-0.25,1,0.07565667,4831.646001,0,0,1067.223,1165.481,57.391,0,67.439,0,46.432,1362.646,171.583,43.577,256.488,39.01
22/04/2014,AS14.28,0,7.25,4,-0.75,1,0.157252904,11017.93382,0,0,3445.545785,2765.222,1580.793,0,47.307,0,46.479,2267.347,185.81,0,20.337,44.756
23/04/2014,AS14.28,0,7,5,0.333333333,1,0.095114853,9310.857,0,1,3415.182928,3049.582,142.137,47.781,93.535,0,50.004,2384.599,169.145,16.097,0,53.44
24/04/2014,AS14.28,0,8,5,-0.2,1.2,0.119131781,11309.896,0,0,3088.85,3579.206,417.576,0,82.664,0,52.496,2900.796,0,0,1800.118,130.565
25/04/2014,AS14.28,0,7,5,-0.2,1,0.130384958,4424.055,0,0,1680.520928,863.989,34.246,22.16,37.243,0,58.244,1666.322,89.547,0,10.033,62.71
26/04/2014,AS14.28,0,8,2,0,1,0.03301037,4114.449,0,0,779.335,558.98,77.907,24.242,59.433,23.264,56.092,1833.679,129.18,40.239,0,104.557
27/04/2014,AS14.28,0,7.25,4,0.25,0.5,0.053142,5732.382821,0,0,966.298,1582.386,558.951,27.412,51.332,0,56.368,1685.418,182.125,24.225,236.878,170.372
28/04/2014,AS14.28,0,7.5,2,-0.5,1,0.092356727,2569.508,0,0,1641.691,676.588,74.999,0,0,0,673.05,290.841,81.965,0,7.022,0
29/04/2014,AS14.28,0,7,5,-0.2,0.8,0,0,0,0,9.48,24.046,0,0,0,0,0,0,0,0,0,0
30/04/2014,AS14.28,0,6.2,5,-0.2,0.2,0.030598256,1370.198,0,0,212.455,380.809,0,0,0,0,23.65,792.076,0,59.238,12.065,0
01/05/2014,AS14.28,0,6.4,5,-0.6,0.4,0.057490929,8454.422999,0,1,2238.873856,2024.128,455.105,89.153,621.991,0,252.731,2350.038,82.913,37.83,0,40.242
02/05/2014,AS14.28,0,6.8,5,-0.5,1,0.082263634,6674.278822,1,0,1720.532928,2619.451,109.002,5.023,202.949,0,218.451,2816.699,30.166,84.101,25.779,0
03/05/2014,AS14.28,0,7.4,5,0,1,0.054198748,7978.536,2,0,3301.658,2420.192,144.737,12.035,466.361,0,53.655,1904.829,0,46.672,217.981,43.93
04/05/2014,AS14.28,0,6.8,5,-0.4,0.666666667,0.029219101,8414.128999,0,0,2362.658,1270.993,527.476,0,371.341,0,167.924,1541.535,118.765,0,1047.926,30.084
05/05/2014,AS14.28,0,7,4,0.5,1,0.063967065,6217.171,0,0,1303.577,1317.171,208.636,8.033,306.696,0,531.512,1655.158,47.757,83.581,454.036,53.47
06/05/2014,AS14.28,0,6,0,0,0,0.072095498,6754.850999,1,0,4377.695928,2253.145,202.795,13.349,21.003,0,6.328,1779.927,28.435,32.111,66.22,31.711
07/05/2014,AS14.28,0,6.333333333,6,0,-0.25,0.027966858,6894.352,1,0,2543.592,1530.495,67.793,27.477,409.98,0,107.934,2172.239,160.396,33.676,0,9.186
08/05/2014,AS14.28,0,6.5,2,0,0.5,0.035768871,2669.583,0,0,2596.097,1174.962,0,0,148.867,0,26.128,1240.587,0,0,0,0
02/04/2014,AS14.29,0,8.5,4,0.25,1.5,0.153581321,2727.840999,0,2,222.425,922.345,7.023,0,0,375.103,170.449,2182.87,0,0,14.126,0
03/04/2014,AS14.29,0,7.25,4,-1,0.25,0.188691342,3939.332,0,0,133.014,1869.521,0,0,0,1299.595,137.89,1491.985,90.717,0,0,0
04/04/2014,AS14.29,0,8,4,-1.25,0.75,0.015126292,3967.075999,1,0,13.522,826.706,172.066,0,0,126.322,69.44,1984.26,777.9,0,0,0
05/04/2014,AS14.29,0,8.2,5,0.8,0.8,0.14988215,6806.078,0,2,151.904,2457.589,0,0,0,855.212,87.655,2763.133,316.994,0,0,0
06/04/2014,AS14.29,0,7.75,4,0,0.8,0.114635345,9531.903,0,6,241.934,2141.965,0,0,0,346.319,215.304,7123.664,0,0,15.058,0
07/04/2014,AS14.29,0,7.2,5,-0.6,0.2,0.195409275,11191.926,0,0,266.639,2490.113,47.142,0,0,796.964,234.98,7326.925,0,0,0,0
08/04/2014,AS14.29,0,7.8,5,-0.8,1,0.137567063,14873.304,0,4,1210.733,4535.777,696.8,0,0,1432.871,72.492,6850.535,182.989,0,0,0
09/04/2014,AS14.29,0,7.6,5,0.4,0.4,0.068403745,5617.376001,0,0,234.855,3151.915,0,0,0,599.329,61.608,3194.319,0,0,2.015,0
10/04/2014,AS14.29,0,8.6,5,0.4,1.4,0.167643798,5340.020819,1,3,417.922,1978.859,49.201,0,0,671.115,713.279,3479.944,0,0,0,0
11/04/2014,AS14.29,0,7.2,5,0.2,0.6,0.018978235,6887.132,0,0,26.099,2509.459,100.238,27.183,0,988.105,56.289,3173.02,0,0,4.041,0
12/04/2014,AS14.29,0,8.25,4,1,0.75,0.115469957,2665.659999,0,1,83.032,1837.533,96.786,0,0,292.025,66.493,149.98,138.267,0,0,0
13/04/2014,AS14.29,0,8.2,5,0,0.6,0.074994118,7403.87482,0,0,382.147,2446.337,0,0,0,559.322,64.567,3855.098,177.822,0,0,0
14/04/2014,AS14.29,0,8,5,-0.8,1,0.141158021,7842.806001,0,0,346.946,2033.1,91.469,0,0,777.132,176.56,5300.716,0,0,0,0
15/04/2014,AS14.29,0,8.25,4,-0.5,1,0.197383168,9205.890996,0,1,109.163,4330.224,43.16,0,0,818.141,76.426,3903.075,0,0,0,0
16/04/2014,AS14.29,0,7.8,5,0,1,0.031889569,11911.724,1,5,336.562,3112.655,2162.963,1.004,0,632.902,129.926,5169.098,410.731,0,0,0
17/04/2014,AS14.29,0,7.6,5,0.8,0.8,0.104663544,6325.021,2,4,199.725,3584.494946,22.31,0,0,825.858,64.289,2654.965,69.414,0,3.018,0
